table,col_id,row_id
39173938_0_7916056990138658530,1,75
84548468_0_5955155464119382182,1,76
16767252_0_2409448375013995751,1,67
88523363_0_8180214313099580515,0,362
33401079_0_9127583903019856402,0,58
39759273_0_1427898308030295194,1,5
69537082_0_7789694313271016902,1,85
11833461_1_3811022039809817402,0,36
69537082_0_7789694313271016902,1,67
91959037_0_7907661684242014480,1,265
90196673_0_5458330029110291950,0,253
9475172_1_1023126399856690702,1,8
88523363_0_8180214313099580515,0,36
50270082_0_444360818941411589,1,102
37856682_0_6818907050314633217,0,236
16767252_0_2409448375013995751,1,32
28086084_0_3127660530989916727,0,38
99070098_0_2074872741302696997,1,207
21362676_0_6854186738074119688,1,13
90196673_0_5458330029110291950,0,289
53822652_0_5767892317858575530,1,424
36102169_0_7739454799295072814,2,42
28086084_0_3127660530989916727,0,193
38428277_0_1311643810102462607,1,68
91959037_0_7907661684242014480,1,66
33401079_0_9127583903019856402,0,21
77694908_0_6083291340991074532,1,76
22864497_0_8632623712684511496,0,2
90196673_0_5458330029110291950,0,259
28086084_0_3127660530989916727,0,199
13719111_1_5719401842463579519,0,28
54719588_0_8417197176086756912,3,47
66009064_0_9148652238372261251,0,232
28086084_0_3127660530989916727,0,167
39173938_0_7916056990138658530,1,54
69881946_0_1105130426898457358,1,61
22864497_0_8632623712684511496,0,280
39107734_2_2329160387535788734,1,44
14067031_0_559833072073397908,0,4
90196673_0_5458330029110291950,0,272
52299421_0_4473286348258170200,1,9
46671561_0_6122315295162029872,0,50
63450419_0_8012592961815711786,1,60
29414811_2_4773219892816395776,1,15
53822652_0_5767892317858575530,1,219
58891288_0_1117541047012405958,1,71
50245608_0_871275842592178099,0,77
13719111_1_5719401842463579519,0,117
91959037_0_7907661684242014480,1,235
88523363_0_8180214313099580515,0,272
84548468_0_5955155464119382182,1,69
53822652_0_5767892317858575530,1,402
58891288_0_1117541047012405958,1,57
63450419_0_8012592961815711786,1,88
8468806_0_4382447409703007384,1,34
36102169_0_7739454799295072814,2,5
66009064_0_9148652238372261251,0,134
25404227_0_2240631045609013057,1,70
9834884_0_3871985887467090123,1,298
99070098_0_2074872741302696997,1,49
50270082_0_444360818941411589,1,53
8468806_0_4382447409703007384,1,45
69537082_0_7789694313271016902,1,62
39107734_2_2329160387535788734,1,27
53822652_0_5767892317858575530,1,419
35188621_0_6058553107571275232,1,85
99070098_0_2074872741302696997,1,36
77694908_0_6083291340991074532,1,28
66009064_0_9148652238372261251,0,41
20135078_0_7570343137119682530,1,82
21245481_0_8730460088443117515,1,71
54719588_0_8417197176086756912,3,71
46671561_0_6122315295162029872,0,17
9475172_1_1023126399856690702,1,66
22864497_0_8632623712684511496,0,78
91959037_0_7907661684242014480,1,149
63450419_0_8012592961815711786,1,184
41480166_0_6681239260286218499,0,224
66009064_0_9148652238372261251,0,175
88523363_0_8180214313099580515,0,278
1438042989018_40_20150728002309-00067-ip-10-236-191-2_57714692_2,0,2
28086084_0_3127660530989916727,0,52
53822652_0_5767892317858575530,1,256
53822652_0_5767892317858575530,1,376
69881946_0_1105130426898457358,1,76
54719588_0_8417197176086756912,3,38
39759273_0_1427898308030295194,1,75
41480166_0_6681239260286218499,0,122
69537082_0_7789694313271016902,1,32
39759273_0_1427898308030295194,1,16
33401079_0_9127583903019856402,0,15
21362676_0_6854186738074119688,1,20
91959037_0_7907661684242014480,1,129
35188621_0_6058553107571275232,1,1
36102169_0_7739454799295072814,2,254
28086084_0_3127660530989916727,0,175
39107734_2_2329160387535788734,1,49
26310680_0_5150772059999313798,1,248
38428277_0_1311643810102462607,1,39
26310680_0_5150772059999313798,1,151
16767252_0_2409448375013995751,1,49
84548468_0_5955155464119382182,1,92
88523363_0_8180214313099580515,0,423
91959037_0_7907661684242014480,1,388
46671561_0_6122315295162029872,0,79
38428277_0_1311643810102462607,1,56
80588006_0_6965325215443683359,1,17
66009064_0_9148652238372261251,0,211
13719111_1_5719401842463579519,0,357
41480166_0_6681239260286218499,0,87
22864497_0_8632623712684511496,0,137
9834884_0_3871985887467090123,1,206
22864497_0_8632623712684511496,0,115
88523363_0_8180214313099580515,0,385
50245608_0_871275842592178099,0,105
50245608_0_871275842592178099,0,278
36102169_0_7739454799295072814,2,189
69881946_0_1105130426898457358,1,22
8468806_0_4382447409703007384,1,91
91959037_0_7907661684242014480,1,207
13719111_1_5719401842463579519,0,240
37856682_0_6818907050314633217,0,129
26310680_0_5150772059999313798,1,117
46671561_0_6122315295162029872,0,80
60319454_0_3938426910282115527,0,44
53822652_0_5767892317858575530,1,28
54719588_0_8417197176086756912,3,18
91959037_0_7907661684242014480,1,381
41480166_0_6681239260286218499,0,192
39759273_0_1427898308030295194,1,41
90196673_0_5458330029110291950,0,117
13719111_1_5719401842463579519,0,173
52299421_0_4473286348258170200,1,19
37856682_0_6818907050314633217,0,270
52299421_0_4473286348258170200,1,45
13719111_1_5719401842463579519,0,108
88523363_0_8180214313099580515,0,490
14380604_4_3329235705746762392,1,1
54719588_0_8417197176086756912,3,134
91959037_0_7907661684242014480,1,353
46671561_0_6122315295162029872,0,11
91959037_0_7907661684242014480,1,148
8468806_0_4382447409703007384,1,89
54719588_0_8417197176086756912,3,20
36102169_0_7739454799295072814,2,199
21362676_0_6854186738074119688,1,53
13719111_1_5719401842463579519,0,83
46671561_0_6122315295162029872,0,153
90196673_0_5458330029110291950,0,224
90196673_0_5458330029110291950,0,240
90196673_0_5458330029110291950,0,33
28086084_0_3127660530989916727,0,26
53822652_0_5767892317858575530,1,138
69537082_0_7789694313271016902,1,4
28086084_0_3127660530989916727,0,80
22864497_0_8632623712684511496,0,231
37856682_0_6818907050314633217,0,222
22864497_0_8632623712684511496,0,247
28086084_0_3127660530989916727,0,64
40534006_0_4617468856744635526,1,18
90196673_0_5458330029110291950,0,32
41480166_0_6681239260286218499,0,209
88523363_0_8180214313099580515,0,463
20135078_0_7570343137119682530,1,12
53822652_0_5767892317858575530,1,146
38428277_0_1311643810102462607,1,48
66009064_0_9148652238372261251,0,174
90196673_0_5458330029110291950,0,429
14067031_0_559833072073397908,0,45
35188621_0_6058553107571275232,1,47
50245608_0_871275842592178099,0,132
91959037_0_7907661684242014480,1,88
90196673_0_5458330029110291950,0,391
69537082_0_7789694313271016902,1,83
69537082_0_7789694313271016902,1,48
35188621_0_6058553107571275232,1,82
36102169_0_7739454799295072814,2,197
88523363_0_8180214313099580515,0,26
52299421_0_4473286348258170200,1,4
35188621_0_6058553107571275232,1,79
22864497_0_8632623712684511496,0,162
69537082_0_7789694313271016902,1,55
45073662_0_3179937335063201739,1,8
91959037_0_7907661684242014480,1,183
13719111_1_5719401842463579519,0,396
22864497_0_8632623712684511496,0,244
34041816_1_4749054164534706977,1,17
88523363_0_8180214313099580515,0,18
33401079_0_9127583903019856402,0,31
40534006_0_4617468856744635526,1,20
22864497_0_8632623712684511496,0,164
69881946_0_1105130426898457358,1,18
13719111_1_5719401842463579519,0,171
21245481_0_8730460088443117515,1,39
52299421_0_4473286348258170200,1,61
50270082_0_444360818941411589,1,112
50245608_0_871275842592178099,0,272
90196673_0_5458330029110291950,0,368
39650055_5_7135804139753401681,1,4
20135078_0_7570343137119682530,1,42
50245608_0_871275842592178099,0,103
53822652_0_5767892317858575530,1,195
60319454_0_3938426910282115527,0,10
46671561_0_6122315295162029872,0,23
21245481_0_8730460088443117515,1,210
53822652_0_5767892317858575530,1,404
13719111_1_5719401842463579519,0,299
16767252_0_2409448375013995751,1,69
41480166_0_6681239260286218499,0,197
50245608_0_871275842592178099,0,151
33401079_0_9127583903019856402,0,14
69537082_0_7789694313271016902,1,19
69881946_0_1105130426898457358,1,100
13719111_1_5719401842463579519,0,262
88523363_0_8180214313099580515,0,150
37856682_0_6818907050314633217,0,82
36102169_0_7739454799295072814,2,283
22864497_0_8632623712684511496,0,340
26310680_0_5150772059999313798,1,19
28086084_0_3127660530989916727,0,159
28086084_0_3127660530989916727,0,66
10579449_0_1681126353774891032,1,17
88523363_0_8180214313099580515,0,202
29414811_12_251152470253168163,1,9
13719111_1_5719401842463579519,0,63
99070098_0_2074872741302696997,1,5
77694908_0_6083291340991074532,1,46
28086084_0_3127660530989916727,0,156
53822652_0_5767892317858575530,1,227
24036779_0_5608105867560183058,0,55
90196673_0_5458330029110291950,0,137
90196673_0_5458330029110291950,0,255
90196673_0_5458330029110291950,0,14
88523363_0_8180214313099580515,0,331
35188621_0_6058553107571275232,1,59
90196673_0_5458330029110291950,0,306
54719588_0_8417197176086756912,3,24
11833461_1_3811022039809817402,0,18
16767252_0_2409448375013995751,1,11
77694908_0_6083291340991074532,1,80
37856682_0_6818907050314633217,0,227
26310680_0_5150772059999313798,1,82
38428277_0_1311643810102462607,1,66
35188621_0_6058553107571275232,1,64
90196673_0_5458330029110291950,0,204
50245608_0_871275842592178099,0,99
45073662_0_3179937335063201739,1,27
28086084_0_3127660530989916727,0,14
33401079_0_9127583903019856402,0,57
37856682_0_6818907050314633217,0,272
90196673_0_5458330029110291950,0,293
16767252_0_2409448375013995751,1,10
46671561_0_6122315295162029872,0,89
99070098_0_2074872741302696997,1,81
88523363_0_8180214313099580515,0,180
69881946_0_1105130426898457358,1,85
88523363_0_8180214313099580515,0,315
37856682_0_6818907050314633217,0,13
50270082_0_444360818941411589,1,58
58891288_0_1117541047012405958,1,31
46671561_0_6122315295162029872,0,14
66009064_0_9148652238372261251,0,180
53822652_0_5767892317858575530,1,67
37856682_0_6818907050314633217,0,10
50245608_0_871275842592178099,0,167
84548468_0_5955155464119382182,1,86
88523363_0_8180214313099580515,0,538
29414811_2_4773219892816395776,1,8
9834884_0_3871985887467090123,1,207
84548468_0_5955155464119382182,1,28
37856682_0_6818907050314633217,0,267
22864497_0_8632623712684511496,0,228
14067031_0_559833072073397908,0,26
46671561_0_6122315295162029872,0,168
90196673_0_5458330029110291950,0,262
90196673_0_5458330029110291950,0,325
69881946_0_1105130426898457358,1,45
22864497_0_8632623712684511496,0,248
69881946_0_1105130426898457358,1,66
9475172_1_1023126399856690702,1,25
66009064_0_9148652238372261251,0,154
54719588_0_8417197176086756912,3,191
41480166_0_6681239260286218499,0,2
41480166_0_6681239260286218499,0,40
99070098_0_2074872741302696997,1,152
63450419_0_8012592961815711786,1,193
69537082_0_7789694313271016902,1,186
53822652_0_5767892317858575530,1,166
50245608_0_871275842592178099,0,175
69537082_0_7789694313271016902,1,5
52299421_0_4473286348258170200,1,23
53822652_0_5767892317858575530,1,290
13719111_1_5719401842463579519,0,73
99070098_0_2074872741302696997,1,190
63450419_0_8012592961815711786,1,16
69537082_0_7789694313271016902,1,126
41480166_0_6681239260286218499,0,89
9834884_0_3871985887467090123,1,5
60319454_0_3938426910282115527,0,20
54719588_0_8417197176086756912,3,220
90196673_0_5458330029110291950,0,66
39173938_0_7916056990138658530,1,14
63450419_0_8012592961815711786,1,175
38428277_0_1311643810102462607,1,97
22864497_0_8632623712684511496,0,105
9834884_0_3871985887467090123,1,280
28086084_0_3127660530989916727,0,181
9834884_0_3871985887467090123,1,62
40534006_0_4617468856744635526,1,36
36102169_0_7739454799295072814,2,159
53822652_0_5767892317858575530,1,280
14067031_0_559833072073397908,0,25
53822652_0_5767892317858575530,1,350
37856682_0_6818907050314633217,0,150
53822652_0_5767892317858575530,1,17
50245608_0_871275842592178099,0,268
22864497_0_8632623712684511496,0,85
54719588_0_8417197176086756912,3,228
53822652_0_5767892317858575530,1,228
39650055_5_7135804139753401681,1,12
28086084_0_3127660530989916727,0,5
69537082_0_7789694313271016902,1,140
99070098_0_2074872741302696997,1,19
37856682_0_6818907050314633217,0,157
28086084_0_3127660530989916727,0,29
69537082_0_7789694313271016902,1,233
91959037_0_7907661684242014480,1,72
21362676_0_6854186738074119688,1,92
13719111_1_5719401842463579519,0,303
21362676_0_6854186738074119688,1,7
26310680_0_5150772059999313798,1,147
69881946_0_1105130426898457358,1,44
69881946_0_1105130426898457358,1,69
53822652_0_5767892317858575530,1,198
36102169_0_7739454799295072814,2,27
22864497_0_8632623712684511496,0,306
26310680_0_5150772059999313798,1,100
45073662_0_3179937335063201739,1,6
13719111_1_5719401842463579519,0,520
39107734_2_2329160387535788734,1,36
58891288_0_1117541047012405958,1,75
36102169_0_7739454799295072814,2,246
50245608_0_871275842592178099,0,66
88523363_0_8180214313099580515,0,413
22864497_0_8632623712684511496,0,54
13719111_1_5719401842463579519,0,3
69537082_0_7789694313271016902,1,36
22864497_0_8632623712684511496,0,167
63450419_0_8012592961815711786,1,138
22864497_0_8632623712684511496,0,21
13719111_1_5719401842463579519,0,75
84548468_0_5955155464119382182,1,41
28086084_0_3127660530989916727,0,7
24036779_0_5608105867560183058,0,62
11833461_1_3811022039809817402,0,27
21362676_0_6854186738074119688,1,1
9475172_1_1023126399856690702,1,130
88523363_0_8180214313099580515,0,99
39650055_5_7135804139753401681,1,63
29414811_12_251152470253168163,1,10
90196673_0_5458330029110291950,0,157
54719588_0_8417197176086756912,3,160
38428277_0_1311643810102462607,1,109
69537082_0_7789694313271016902,1,180
9834884_0_3871985887467090123,1,223
33401079_0_9127583903019856402,0,23
37856682_0_6818907050314633217,0,58
39759273_0_1427898308030295194,1,82
41480166_0_6681239260286218499,0,13
22864497_0_8632623712684511496,0,289
26310680_0_5150772059999313798,1,114
63450419_0_8012592961815711786,1,112
69537082_0_7789694313271016902,1,98
88523363_0_8180214313099580515,0,399
21245481_0_8730460088443117515,1,78
90196673_0_5458330029110291950,0,331
52299421_0_4473286348258170200,1,70
39173938_0_7916056990138658530,1,84
36102169_0_7739454799295072814,2,81
50245608_0_871275842592178099,0,72
9834884_0_3871985887467090123,1,49
91959037_0_7907661684242014480,1,69
50270082_0_444360818941411589,1,101
8468806_0_4382447409703007384,1,49
28086084_0_3127660530989916727,0,99
39107734_2_2329160387535788734,1,25
69537082_0_7789694313271016902,1,227
1438042989018_40_20150728002309-00067-ip-10-236-191-2_57714692_2,0,5
8468806_0_4382447409703007384,1,105
90196673_0_5458330029110291950,0,193
35188621_0_6058553107571275232,1,35
22864497_0_8632623712684511496,0,311
58891288_0_1117541047012405958,1,98
13719111_1_5719401842463579519,0,484
69881946_0_1105130426898457358,1,3
90196673_0_5458330029110291950,0,72
35188621_0_6058553107571275232,1,21
13719111_1_5719401842463579519,0,229
50245608_0_871275842592178099,0,188
66009064_0_9148652238372261251,0,76
9475172_1_1023126399856690702,1,29
88523363_0_8180214313099580515,0,319
22864497_0_8632623712684511496,0,366
53822652_0_5767892317858575530,1,420
58891288_0_1117541047012405958,1,99
69537082_0_7789694313271016902,1,168
39173938_0_7916056990138658530,1,18
91959037_0_7907661684242014480,1,374
88523363_0_8180214313099580515,0,111
22864497_0_8632623712684511496,0,30
28086084_0_3127660530989916727,0,202
13719111_1_5719401842463579519,0,253
33401079_0_9127583903019856402,0,54
52299421_0_4473286348258170200,1,43
88523363_0_8180214313099580515,0,455
45073662_0_3179937335063201739,1,23
13719111_1_5719401842463579519,0,275
58891288_0_1117541047012405958,1,60
46671561_0_6122315295162029872,0,49
46671561_0_6122315295162029872,0,40
9834884_0_3871985887467090123,1,34
91959037_0_7907661684242014480,1,384
36102169_0_7739454799295072814,2,118
25404227_0_2240631045609013057,1,57
37856682_0_6818907050314633217,0,224
50270082_0_444360818941411589,1,68
69881946_0_1105130426898457358,1,91
90196673_0_5458330029110291950,0,274
99070098_0_2074872741302696997,1,64
69881946_0_1105130426898457358,1,90
88523363_0_8180214313099580515,0,500
66009064_0_9148652238372261251,0,225
9834884_0_3871985887467090123,1,160
99070098_0_2074872741302696997,1,30
13719111_1_5719401842463579519,0,370
90196673_0_5458330029110291950,0,322
53822652_0_5767892317858575530,1,165
20135078_0_7570343137119682530,1,31
88523363_0_8180214313099580515,0,44
88523363_0_8180214313099580515,0,100
90196673_0_5458330029110291950,0,149
13719111_1_5719401842463579519,0,120
28086084_0_3127660530989916727,0,162
69881946_0_1105130426898457358,1,33
33401079_0_9127583903019856402,0,62
77694908_0_6083291340991074532,1,54
53822652_0_5767892317858575530,1,2
39107734_2_2329160387535788734,1,21
91959037_0_7907661684242014480,1,193
33401079_0_9127583903019856402,0,28
41480166_0_6681239260286218499,0,190
9834884_0_3871985887467090123,1,345
50245608_0_871275842592178099,0,273
9834884_0_3871985887467090123,1,370
13719111_1_5719401842463579519,0,332
50245608_0_871275842592178099,0,215
54719588_0_8417197176086756912,3,154
58891288_0_1117541047012405958,1,96
69537082_0_7789694313271016902,1,3
88523363_0_8180214313099580515,0,580
13719111_1_5719401842463579519,0,122
21245481_0_8730460088443117515,1,2
90196673_0_5458330029110291950,0,403
13719111_1_5719401842463579519,0,146
13719111_1_5719401842463579519,0,232
77694908_0_6083291340991074532,1,12
90196673_0_5458330029110291950,0,364
91959037_0_7907661684242014480,1,106
63450419_0_8012592961815711786,1,59
9834884_0_3871985887467090123,1,234
24036779_0_5608105867560183058,0,25
37856682_0_6818907050314633217,0,83
41480166_0_6681239260286218499,0,136
53822652_0_5767892317858575530,1,409
50270082_0_444360818941411589,1,137
69537082_0_7789694313271016902,1,45
53822652_0_5767892317858575530,1,16
58891288_0_1117541047012405958,1,12
26310680_0_5150772059999313798,1,254
90196673_0_5458330029110291950,0,154
53822652_0_5767892317858575530,1,324
66009064_0_9148652238372261251,0,178
8468806_0_4382447409703007384,1,58
63450419_0_8012592961815711786,1,49
66009064_0_9148652238372261251,0,16
60319454_0_3938426910282115527,0,41
54719588_0_8417197176086756912,3,175
63450419_0_8012592961815711786,1,66
52299421_0_4473286348258170200,1,87
26310680_0_5150772059999313798,1,202
53822652_0_5767892317858575530,1,412
13719111_1_5719401842463579519,0,79
37856682_0_6818907050314633217,0,232
50270082_0_444360818941411589,1,163
50270082_0_444360818941411589,1,106
46671561_0_6122315295162029872,0,142
91959037_0_7907661684242014480,1,120
90196673_0_5458330029110291950,0,300
16767252_0_2409448375013995751,1,12
84575189_0_6365692015941409487,2,50
41480166_0_6681239260286218499,0,147
54719588_0_8417197176086756912,3,113
90196673_0_5458330029110291950,0,82
38428277_0_1311643810102462607,1,95
35188621_0_6058553107571275232,1,56
9834884_0_3871985887467090123,1,7
45073662_0_3179937335063201739,1,16
13719111_1_5719401842463579519,0,425
54719588_0_8417197176086756912,3,237
13719111_1_5719401842463579519,0,282
22864497_0_8632623712684511496,0,330
22864497_0_8632623712684511496,0,349
99070098_0_2074872741302696997,1,63
36102169_0_7739454799295072814,2,288
90196673_0_5458330029110291950,0,268
21245481_0_8730460088443117515,1,95
84575189_0_6365692015941409487,2,8
37856682_0_6818907050314633217,0,226
69881946_0_1105130426898457358,1,19
43237185_1_3636357855502246981,0,13
21245481_0_8730460088443117515,1,144
39650055_5_7135804139753401681,1,13
37856682_0_6818907050314633217,0,127
46671561_0_6122315295162029872,0,7
88523363_0_8180214313099580515,0,488
88523363_0_8180214313099580515,0,23
63450419_0_8012592961815711786,1,132
90196673_0_5458330029110291950,0,1
46671561_0_6122315295162029872,0,46
80588006_0_6965325215443683359,1,6
13719111_1_5719401842463579519,0,344
35188621_0_6058553107571275232,1,23
14067031_0_559833072073397908,0,39
36102169_0_7739454799295072814,2,216
66009064_0_9148652238372261251,0,145
28086084_0_3127660530989916727,0,217
53822652_0_5767892317858575530,1,223
60319454_0_3938426910282115527,0,40
39107734_2_2329160387535788734,1,29
88523363_0_8180214313099580515,0,35
50270082_0_444360818941411589,1,116
69537082_0_7789694313271016902,1,117
69537082_0_7789694313271016902,1,17
53822652_0_5767892317858575530,1,234
9834884_0_3871985887467090123,1,41
28086084_0_3127660530989916727,0,28
9475172_1_1023126399856690702,1,161
50270082_0_444360818941411589,1,140
13719111_1_5719401842463579519,0,148
54719588_0_8417197176086756912,3,7
39173938_0_7916056990138658530,1,61
28086084_0_3127660530989916727,0,192
41480166_0_6681239260286218499,0,128
84575189_0_6365692015941409487,2,56
46671561_0_6122315295162029872,0,167
58891288_0_1117541047012405958,1,74
26310680_0_5150772059999313798,1,206
50270082_0_444360818941411589,1,1
36102169_0_7739454799295072814,2,136
9567241_0_5666388268510912770,1,16
90196673_0_5458330029110291950,0,301
9475172_1_1023126399856690702,1,179
37856682_0_6818907050314633217,0,69
9475172_1_1023126399856690702,1,127
26310680_0_5150772059999313798,1,96
37856682_0_6818907050314633217,0,209
53822652_0_5767892317858575530,1,164
50245608_0_871275842592178099,0,14
34041816_1_4749054164534706977,1,20
9834884_0_3871985887467090123,1,164
53822652_0_5767892317858575530,1,400
21245481_0_8730460088443117515,1,161
21245481_0_8730460088443117515,1,3
91959037_0_7907661684242014480,1,62
88523363_0_8180214313099580515,0,77
91959037_0_7907661684242014480,1,264
36102169_0_7739454799295072814,2,181
99070098_0_2074872741302696997,1,197
37856682_0_6818907050314633217,0,206
9475172_1_1023126399856690702,1,39
16767252_0_2409448375013995751,1,52
20135078_0_7570343137119682530,1,90
50245608_0_871275842592178099,0,95
13719111_1_5719401842463579519,0,151
13719111_1_5719401842463579519,0,11
35188621_0_6058553107571275232,1,83
75367212_2_2745466355267233390,0,2
9834884_0_3871985887467090123,1,129
53822652_0_5767892317858575530,1,289
13719111_1_5719401842463579519,0,238
16767252_0_2409448375013995751,1,15
26310680_0_5150772059999313798,1,22
36102169_0_7739454799295072814,2,196
13719111_1_5719401842463579519,0,92
9834884_0_3871985887467090123,1,146
80588006_0_6965325215443683359,1,1
21245481_0_8730460088443117515,1,30
46671561_0_6122315295162029872,0,162
41480166_0_6681239260286218499,0,144
88523363_0_8180214313099580515,0,61
69537082_0_7789694313271016902,1,8
69537082_0_7789694313271016902,1,153
63450419_0_8012592961815711786,1,117
13719111_1_5719401842463579519,0,82
53822652_0_5767892317858575530,1,94
21362676_0_6854186738074119688,1,39
35188621_0_6058553107571275232,1,15
99070098_0_2074872741302696997,1,118
29414811_6_8221428333921653560,1,7
58891288_0_1117541047012405958,1,91
22864497_0_8632623712684511496,0,100
63450419_0_8012592961815711786,1,195
69537082_0_7789694313271016902,1,69
99070098_0_2074872741302696997,1,1
13719111_1_5719401842463579519,0,144
84575189_0_6365692015941409487,2,3
24036779_0_5608105867560183058,0,21
9834884_0_3871985887467090123,1,28
37856682_0_6818907050314633217,0,80
90196673_0_5458330029110291950,0,172
9834884_0_3871985887467090123,1,320
13719111_1_5719401842463579519,0,345
36102169_0_7739454799295072814,2,16
88523363_0_8180214313099580515,0,401
45073662_0_3179937335063201739,1,5
28086084_0_3127660530989916727,0,134
52299421_0_4473286348258170200,1,51
26310680_0_5150772059999313798,1,241
13719111_1_5719401842463579519,0,311
14067031_0_559833072073397908,0,6
41480166_0_6681239260286218499,0,187
53822652_0_5767892317858575530,1,264
90196673_0_5458330029110291950,0,156
88523363_0_8180214313099580515,0,249
26310680_0_5150772059999313798,1,57
25404227_0_2240631045609013057,1,78
50245608_0_871275842592178099,0,106
33401079_0_9127583903019856402,0,9
14067031_0_559833072073397908,0,1
13719111_1_5719401842463579519,0,74
37856682_0_6818907050314633217,0,239
99070098_0_2074872741302696997,1,9
29414811_12_251152470253168163,1,6
14380604_4_3329235705746762392,1,10
9834884_0_3871985887467090123,1,326
66009064_0_9148652238372261251,0,105
53822652_0_5767892317858575530,1,391
91959037_0_7907661684242014480,1,337
13719111_1_5719401842463579519,0,15
28086084_0_3127660530989916727,0,151
88523363_0_8180214313099580515,0,234
46671561_0_6122315295162029872,0,66
90196673_0_5458330029110291950,0,186
9834884_0_3871985887467090123,1,195
69537082_0_7789694313271016902,1,104
20135078_0_7570343137119682530,1,99
22864497_0_8632623712684511496,0,271
21362676_0_6854186738074119688,1,65
28086084_0_3127660530989916727,0,58
40534006_0_4617468856744635526,1,31
28086084_0_3127660530989916727,0,168
35188621_0_6058553107571275232,1,16
91959037_0_7907661684242014480,1,140
13719111_1_5719401842463579519,0,488
66009064_0_9148652238372261251,0,131
33401079_0_9127583903019856402,0,35
52299421_0_4473286348258170200,1,48
54719588_0_8417197176086756912,3,215
33401079_0_9127583903019856402,0,16
36102169_0_7739454799295072814,2,214
9475172_1_1023126399856690702,1,134
46671561_0_6122315295162029872,0,35
54719588_0_8417197176086756912,3,170
63450419_0_8012592961815711786,1,79
88523363_0_8180214313099580515,0,585
13719111_1_5719401842463579519,0,539
13719111_1_5719401842463579519,0,27
63450419_0_8012592961815711786,1,106
91959037_0_7907661684242014480,1,209
58891288_0_1117541047012405958,1,11
88523363_0_8180214313099580515,0,512
26310680_0_5150772059999313798,1,78
69881946_0_1105130426898457358,1,72
90196673_0_5458330029110291950,0,81
13719111_1_5719401842463579519,0,314
80588006_0_6965325215443683359,1,14
69537082_0_7789694313271016902,1,28
26310680_0_5150772059999313798,1,93
13719111_1_5719401842463579519,0,309
29414811_13_8724394428539174350,1,1
38428277_0_1311643810102462607,1,78
43237185_1_3636357855502246981,0,7
46671561_0_6122315295162029872,0,109
50245608_0_871275842592178099,0,100
36102169_0_7739454799295072814,2,39
16767252_0_2409448375013995751,1,82
88523363_0_8180214313099580515,0,19
38428277_0_1311643810102462607,1,106
91959037_0_7907661684242014480,1,311
26310680_0_5150772059999313798,1,17
99070098_0_2074872741302696997,1,102
66009064_0_9148652238372261251,0,166
22864497_0_8632623712684511496,0,215
13719111_1_5719401842463579519,0,18
41480166_0_6681239260286218499,0,188
41480166_0_6681239260286218499,0,194
13719111_1_5719401842463579519,0,69
39759273_0_1427898308030295194,1,30
26310680_0_5150772059999313798,1,189
9834884_0_3871985887467090123,1,139
90196673_0_5458330029110291950,0,352
11833461_1_3811022039809817402,0,9
26310680_0_5150772059999313798,1,161
53822652_0_5767892317858575530,1,413
69881946_0_1105130426898457358,1,27
84548468_0_5955155464119382182,1,32
13719111_1_5719401842463579519,0,389
39650055_5_7135804139753401681,1,27
9475172_1_1023126399856690702,1,23
33401079_0_9127583903019856402,0,44
29414811_13_8724394428539174350,1,16
20135078_0_7570343137119682530,1,41
26310680_0_5150772059999313798,1,243
91959037_0_7907661684242014480,1,234
13719111_1_5719401842463579519,0,510
77694908_0_6083291340991074532,1,82
63450419_0_8012592961815711786,1,42
8468806_0_4382447409703007384,1,52
9834884_0_3871985887467090123,1,106
54719588_0_8417197176086756912,3,235
37856682_0_6818907050314633217,0,60
35188621_0_6058553107571275232,1,71
28086084_0_3127660530989916727,0,21
28086084_0_3127660530989916727,0,47
13719111_1_5719401842463579519,0,338
13719111_1_5719401842463579519,0,447
69537082_0_7789694313271016902,1,225
21362676_0_6854186738074119688,1,100
88523363_0_8180214313099580515,0,282
53822652_0_5767892317858575530,1,249
37856682_0_6818907050314633217,0,228
99070098_0_2074872741302696997,1,145
25404227_0_2240631045609013057,1,69
39759273_0_1427898308030295194,1,90
50270082_0_444360818941411589,1,45
53822652_0_5767892317858575530,1,270
36102169_0_7739454799295072814,2,253
90196673_0_5458330029110291950,0,150
50245608_0_871275842592178099,0,35
36102169_0_7739454799295072814,2,309
88523363_0_8180214313099580515,0,118
91959037_0_7907661684242014480,1,189
39650055_5_7135804139753401681,1,30
33401079_0_9127583903019856402,0,79
52299421_0_4473286348258170200,1,42
91959037_0_7907661684242014480,1,95
88523363_0_8180214313099580515,0,460
88523363_0_8180214313099580515,0,555
41480166_0_6681239260286218499,0,205
13719111_1_5719401842463579519,0,194
46671561_0_6122315295162029872,0,138
37856682_0_6818907050314633217,0,200
88523363_0_8180214313099580515,0,407
9475172_1_1023126399856690702,1,24
90196673_0_5458330029110291950,0,43
9834884_0_3871985887467090123,1,94
37856682_0_6818907050314633217,0,243
53822652_0_5767892317858575530,1,180
11833461_1_3811022039809817402,0,37
26310680_0_5150772059999313798,1,41
90196673_0_5458330029110291950,0,19
54719588_0_8417197176086756912,3,42
8468806_0_4382447409703007384,1,39
37856682_0_6818907050314633217,0,101
53822652_0_5767892317858575530,1,190
99070098_0_2074872741302696997,1,87
99070098_0_2074872741302696997,1,129
